"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.415421878E0,1.076770201E-1,5.503492057E-2,9.796515465E0,9.797261783E0
4.417828909E0,9.810572863E-2,5.982056633E-2,9.803693771E0,9.804367129E0
4.420235888E0,9.571290761E-2,4.067798331E-2,9.815657616E0,9.816208539E0
4.422642867E0,1.220339537E-1,4.307080805E-2,9.844670296E0,9.845520840E0
4.425049847E0,1.244267747E-1,3.589234129E-2,9.851848602E0,9.852699689E0
4.427456826E0,1.148554832E-1,5.024927482E-2,9.849455833E0,9.850253651E0
4.429863805E0,1.148554832E-1,4.546362907E-2,9.859027863E0,9.859801677E0
4.432270836E0,1.124626622E-1,4.546362907E-2,9.868598938E0,9.869344446E0
4.434677815E0,1.148554832E-1,4.067798331E-2,9.861420631E0,9.862173358E0
4.437084794E0,1.268195957E-1,4.067798331E-2,9.832706451E0,9.833608395E0
4.439491774E0,1.172483116E-1,1.674975827E-2,9.810872078E0,9.811586959E0
4.441898753E0,1.244267747E-1,2.632104978E-2,9.810872078E0,9.811696375E0
4.444305732E0,1.244267747E-1,3.110669367E-2,9.808479309E0,9.809317815E0
4.446712711E0,1.268195957E-1,2.632104978E-2,9.803693771E0,9.804549330E0
4.449119690E0,1.076770201E-1,3.349951655E-2,9.791728973E0,9.792378304E0
4.451526722E0,1.052841991E-1,3.589234129E-2,9.779765129E0,9.780397691E0
4.453933701E0,1.076770201E-1,4.785645381E-2,9.765408516E0,9.766119396E0
4.456340680E0,1.124626622E-1,4.785645381E-2,9.791728973E0,9.792491735E0
4.458747659E0,1.411765367E-1,5.264209956E-2,9.820742607E0,9.821898358E0
4.461154638E0,1.316052526E-1,6.460621208E-2,9.832706451E0,9.833799371E0
4.463561617E0,1.316052526E-1,6.221338734E-2,9.842277527E0,9.843353969E0
4.465968597E0,1.148554832E-1,5.264209956E-2,9.837491989E0,9.838303289E0
4.468375576E0,1.268195957E-1,5.503492057E-2,9.820742607E0,9.821715604E0
4.470782607E0,1.244267747E-1,5.024927482E-2,9.808479309E0,9.809397197E0
4.473189586E0,1.244267747E-1,4.546362907E-2,9.823135376E0,9.824028582E0
4.475596565E0,1.148554832E-1,4.067798331E-2,9.813264847E0,9.814021267E0
4.478003544E0,1.172483116E-1,4.546362907E-2,9.798908234E0,9.799715133E0
4.480410524E0,1.124626622E-1,2.153540403E-2,9.782157898E0,9.782828056E0
4.482817503E0,1.292124242E-1,9.571290575E-3,9.753444672E0,9.754305225E0
4.485224482E0,1.292124242E-1,2.632104978E-2,9.746265411E0,9.747157438E0
4.487631513E0,1.148554832E-1,2.392822690E-2,9.758230209E0,9.758935452E0
4.490038492E0,1.076770201E-1,4.546362907E-2,9.765408516E0,9.766107964E0
4.492445472E0,1.316052526E-1,6.699903309E-2,9.786943436E0,9.788057551E0
4.494852451E0,1.339980662E-1,6.699903309E-2,9.801301003E0,9.802445904E0
4.497259430E0,1.100698411E-1,7.896314561E-2,9.810872078E0,9.811807248E0
4.499666409E0,1.028913707E-1,5.503492057E-2,9.813264847E0,9.813958550E0
4.502073388E0,9.810572863E-2,4.307080805E-2,9.803693771E0,9.804279239E0
4.504480419E0,1.100698411E-1,4.546362907E-2,9.830313683E0,9.831035012E0
4.506887399E0,1.196411327E-1,4.546362907E-2,9.813264847E0,9.814099444E0
4.509294378E0,1.148554832E-1,5.024927482E-2,9.801301003E0,9.802102739E0
4.511701357E0,1.124626622E-1,4.307080805E-2,9.782157898E0,9.782899166E0
4.514108336E0,1.220339537E-1,4.546362907E-2,9.782157898E0,9.783024704E0
4.516515315E0,1.196411327E-1,4.785645381E-2,9.772586823E0,9.773436317E0
4.518922294E0,1.124626622E-1,4.785645381E-2,9.774979591E0,9.775743660E0
4.521329326E0,1.076770201E-1,4.546362907E-2,9.760622978E0,9.761322769E0
4.523736305E0,1.100698411E-1,4.307080805E-2,9.755837440E0,9.756553420E0
4.526143284E0,1.100698411E-1,2.392822690E-2,9.763015747E0,9.763665521E0
4.528550263E0,1.124626622E-1,4.546362907E-2,9.763015747E0,9.763769317E0
4.530957242E0,1.052841991E-1,5.742774159E-2,9.786943436E0,9.787678199E0
4.533364222E0,1.052841991E-1,5.982056633E-2,9.808479309E0,9.809226760E0
4.535771201E0,1.244267747E-1,6.699903309E-2,9.798908234E0,9.799927217E0
4.538178232E0,1.172483116E-1,5.742774159E-2,9.815657616E0,9.816525839E0
4.540585211E0,1.196411327E-1,5.503492057E-2,9.827920914E0,9.828803199E0
4.542992190E0,1.244267747E-1,5.982056633E-2,9.813264847E0,9.814235960E0
4.545399169E0,1.148554832E-1,4.307080805E-2,9.803693771E0,9.804461150E0
4.547806149E0,1.148554832E-1,3.589234129E-2,9.784550667E0,9.785290583E0
4.550213128E0,9.810572863E-2,4.785645381E-2,9.760622978E0,9.761233318E0
4.552620107E0,8.853443712E-2,4.067798331E-2,9.763015747E0,9.763501909E0
4.555027138E0,1.004985496E-1,5.024927482E-2,9.755837440E0,9.756484465E0
4.557434117E0,9.571290761E-2,4.785645381E-2,9.751050949E0,9.751638109E0
4.559841097E0,9.810572863E-2,5.024927482E-2,9.765408516E0,9.766030576E0
4.562248076E0,1.196411327E-1,5.024927482E-2,9.767801285E0,9.768663211E0
4.564655055E0,1.268195957E-1,5.264209956E-2,9.779765129E0,9.780729031E0
4.567062034E0,1.220339537E-1,5.982056633E-2,9.796515465E0,9.797458142E0
4.569469013E0,1.124626622E-1,5.982056633E-2,9.808479309E0,9.809306434E0
4.571875992E0,1.004985496E-1,5.264209956E-2,9.818050385E0,9.818705847E0
4.574283024E0,1.268195957E-1,6.460621208E-2,9.837491989E0,9.838521526E0
4.576690003E0,1.076770201E-1,6.221338734E-2,9.832706451E0,9.833492818E0
4.579096982E0,1.076770201E-1,5.742774159E-2,9.827920914E0,9.828678536E0
4.581503961E0,1.196411327E-1,4.546362907E-2,9.823135376E0,9.823969135E0
4.583910940E0,1.172483116E-1,4.067798331E-2,9.813264847E0,9.814049563E0
4.586317919E0,1.124626622E-1,4.546362907E-2,9.803693771E0,9.804444214E0
4.588724899E0,1.100698411E-1,2.871387079E-2,9.791728973E0,9.792389706E0
4.591131930E0,1.076770201E-1,3.110669367E-2,9.791728973E0,9.792370410E0
4.593538909E0,1.028913707E-1,2.392822690E-2,9.767801285E0,9.768372492E0
4.595945888E0,9.332008660E-2,2.392822690E-2,9.765408516E0,9.765883712E0
4.598352867E0,8.614161611E-2,2.392822690E-2,9.767801285E0,9.768210423E0
4.600759847E0,9.571290761E-2,5.264209956E-2,9.789336205E0,9.789945632E0
4.603166826E0,1.076770201E-1,5.503492057E-2,9.798908234E0,9.799654369E0
4.605573805E0,1.196411327E-1,6.699903309E-2,9.806086540E0,9.807045228E0
4.607980784E0,1.196411327E-1,5.742774159E-2,9.803693771E0,9.804591960E0
4.610387815E0,1.124626622E-1,5.024927482E-2,9.820742607E0,9.821515066E0
4.612794794E0,1.220339537E-1,5.742774159E-2,9.851848602E0,9.852771748E0
4.615201774E0,1.244267747E-1,5.503492057E-2,9.859027863E0,9.859966595E0
4.617608753E0,1.124626622E-1,5.264209956E-2,9.839884758E0,9.840668224E0
4.620015732E0,1.220339537E-1,4.546362907E-2,9.801301003E0,9.802166116E0
4.622422711E0,1.172483116E-1,3.110669367E-2,9.798908234E0,9.799659043E0
4.624829742E0,1.292124242E-1,3.589234129E-2,9.806086540E0,9.807003485E0
4.627236722E0,1.124626622E-1,3.349951655E-2,9.789336205E0,9.790039499E0
4.629643701E0,1.124626622E-1,3.589234129E-2,9.772586823E0,9.773299817E0
4.632050680E0,1.004985496E-1,3.828516230E-2,9.753444672E0,9.754037558E0
4.634457659E0,1.004985496E-1,4.307080805E-2,9.751050949E0,9.751663943E0
4.636864638E0,1.148554832E-1,4.307080805E-2,9.777372360E0,9.778141804E0
4.639271617E0,1.052841991E-1,3.828516230E-2,9.837491989E0,9.838129861E0
4.641678597E0,1.100698411E-1,4.067798331E-2,9.861420631E0,9.862118785E0
4.644085628E0,1.196411327E-1,4.067798331E-2,9.842277527E0,9.843088723E0
4.646492607E0,1.100698411E-1,5.024927482E-2,9.820742607E0,9.821487958E0
4.648899586E0,1.076770201E-1,5.264209956E-2,9.825528145E0,9.826259149E0
4.651306565E0,1.028913707E-1,4.307080805E-2,9.844670296E0,9.845302177E0
4.653713544E0,1.100698411E-1,2.632104978E-2,9.830313683E0,9.830965124E0
4.656120524E0,1.292124242E-1,3.589234129E-2,9.808479309E0,9.809396030E0
4.658527503E0,1.100698411E-1,4.307080805E-2,9.786943436E0,9.787657139E0
4.660934482E0,1.148554832E-1,5.024927482E-2,9.779765129E0,9.780568631E0
4.663341513E0,1.220339537E-1,5.264209956E-2,9.784550667E0,9.785453246E0
4.665748492E0,1.220339537E-1,5.024927482E-2,9.786943436E0,9.787833217E0
4.668155472E0,1.028913707E-1,4.546362907E-2,9.789336205E0,9.789982477E0
4.670562451E0,1.124626622E-1,3.349951655E-2,9.770194054E0,9.770898726E0
4.672969430E0,9.810572863E-2,3.110669367E-2,9.794121742E0,9.794662478E0
4.675376409E0,1.172483116E-1,5.024927482E-2,9.813264847E0,9.814093902E0
4.677783388E0,1.148554832E-1,7.178468257E-2,9.823135376E0,9.824069088E0
4.680190367E0,9.092725813E-2,5.982056633E-2,9.837491989E0,9.838094069E0
4.682597399E0,1.292124242E-1,3.589234129E-2,9.827920914E0,9.828835821E0
4.685004378E0,1.124626622E-1,4.307080805E-2,9.823135376E0,9.823873552E0
4.687411357E0,1.124626622E-1,4.785645381E-2,9.823135376E0,9.823895699E0
4.689818336E0,1.196411327E-1,3.110669367E-2,9.830313683E0,9.831090922E0
4.692225315E0,1.316052526E-1,3.828516230E-2,9.818050385E0,9.819007030E0
4.694632294E0,9.571290761E-2,4.067798331E-2,9.808479309E0,9.809030636E0
4.697039274E0,1.100698411E-1,5.024927482E-2,9.784550667E0,9.785298775E0
4.699446305E0,1.004985496E-1,4.785645381E-2,9.772586823E0,9.773220728E0
4.701853284E0,8.374879509E-2,5.503492057E-2,9.765408516E0,9.765922700E0
4.704260263E0,9.332008660E-2,4.785645381E-2,9.767801285E0,9.768364286E0
4.706667242E0,8.614161611E-2,5.024927482E-2,9.774979591E0,9.775488294E0
4.709074222E0,9.810572863E-2,5.024927482E-2,9.786943436E0,9.787564127E0
4.711481201E0,9.332008660E-2,5.503492057E-2,9.796515465E0,9.797114511E0
4.713888180E0,1.052841991E-1,4.785645381E-2,9.796515465E0,9.797198082E0
4.716295159E0,1.004985496E-1,5.503492057E-2,9.832706451E0,9.833374037E0
4.718702190E0,1.100698411E-1,4.785645381E-2,9.830313683E0,9.831046369E0
4.721109169E0,1.363908947E-1,4.785645381E-2,9.818050385E0,9.819114322E0
4.723516149E0,1.316052526E-1,4.546362907E-2,9.810872078E0,9.811860059E0
4.725923128E0,1.100698411E-1,2.632104978E-2,9.827920914E0,9.828572514E0
4.728330107E0,1.028913707E-1,2.871387079E-2,9.842277527E0,9.842857209E0
4.730737086E0,9.092725813E-2,3.349951655E-2,9.815657616E0,9.816135921E0
4.733144065E0,9.332008660E-2,2.632104978E-2,9.774979591E0,9.775460472E0
4.735551097E0,9.571290761E-2,3.110669367E-2,9.758230209E0,9.758749172E0
4.737958076E0,1.076770201E-1,4.307080805E-2,9.765408516E0,9.766097118E0
4.740365055E0,1.004985496E-1,2.632104978E-2,9.767801285E0,9.768353735E0
4.742772034E0,1.268195957E-1,5.503492057E-2,9.763015747E0,9.763994497E0
4.745179013E0,1.363908947E-1,3.349951655E-2,9.777372360E0,9.778380999E0
4.747585992E0,1.292124242E-1,5.024927482E-2,9.796515465E0,9.797496420E0
4.749992972E0,1.339980662E-1,5.264209956E-2,9.825528145E0,9.826582824E0
4.752399951E0,1.052841991E-1,5.024927482E-2,9.823135376E0,9.823828091E0
4.754806982E0,1.028913707E-1,4.307080805E-2,9.827920914E0,9.828553872E0
4.757213961E0,1.196411327E-1,5.742774159E-2,9.825528145E0,9.826424338E0
4.759620940E0,1.196411327E-1,4.785645381E-2,9.823135376E0,9.823980500E0
4.762027919E0,9.810572863E-2,6.221338734E-2,9.825528145E0,9.826214865E0
4.764434899E0,1.124626622E-1,5.742774159E-2,9.808479309E0,9.809292133E0
4.766841878E0,1.052841991E-1,5.024927482E-2,9.789336205E0,9.790031311E0
4.769248857E0,9.571290761E-2,4.307080805E-2,9.767801285E0,9.768365165E0
4.771655836E0,1.148554832E-1,3.349951655E-2,9.770194054E0,9.770926560E0
4.774062867E0,1.196411327E-1,3.349951655E-2,9.763015747E0,9.763806261E0
4.776469847E0,1.172483116E-1,1.435693540E-2,9.765408516E0,9.766122914E0
4.778876826E0,1.220339537E-1,3.589234129E-2,9.763015747E0,9.763844377E0
4.781283805E0,1.124626622E-1,3.349951655E-2,9.774979591E0,9.775683919E0
4.783690784E0,1.076770201E-1,5.503492057E-2,9.798908234E0,9.799654369E0
4.786097763E0,1.148554832E-1,5.982056633E-2,9.806086540E0,9.806941599E0
4.788504742E0,1.076770201E-1,7.178468257E-2,9.813264847E0,9.814118113E0
4.790911774E0,1.148554832E-1,7.178468257E-2,9.818050385E0,9.818984580E0
4.793318753E0,1.148554832E-1,6.221338734E-2,9.818050385E0,9.818919270E0
4.795725732E0,1.220339537E-1,4.067798331E-2,9.837491989E0,9.838332970E0
4.798132711E0,1.148554832E-1,5.503492057E-2,9.832706451E0,9.833531247E0
4.800539690E0,1.244267747E-1,4.785645381E-2,9.825528145E0,9.826432495E0
4.802946669E0,1.292124242E-1,4.307080805E-2,9.782157898E0,9.783106055E0
4.805353649E0,1.244267747E-1,1.914258115E-2,9.758230209E0,9.759042232E0
4.807760628E0,1.220339537E-1,1.435693540E-2,9.753444672E0,9.754218645E0
4.810167659E0,1.196411327E-1,1.914258115E-2,9.758230209E0,9.758982388E0
4.812574638E0,1.244267747E-1,3.828516230E-2,9.753444672E0,9.754313443E0
4.814981617E0,1.196411327E-1,3.349951655E-2,9.770194054E0,9.770983986E0
4.817388597E0,1.124626622E-1,3.110669367E-2,9.779765129E0,9.780461209E0
4.819795576E0,1.292124242E-1,4.785645381E-2,9.784550667E0,9.785520826E0
4.822202555E0,1.339980662E-1,4.307080805E-2,9.786943436E0,9.787955475E0
4.824609534E0,1.172483116E-1,2.871387079E-2,9.808479309E0,9.809222090E0
4.827016513E0,1.268195957E-1,3.349951655E-2,9.820742607E0,9.821618542E0
4.829423544E0,1.316052526E-1,4.307080805E-2,9.832706451E0,9.833681467E0
4.831830524E0,1.244267747E-1,5.264209956E-2,9.823135376E0,9.824064425E0
4.834237503E0,1.387837082E-1,3.589234129E-2,9.789336205E0,9.790385718E0
4.836644482E0,1.316052526E-1,2.871387079E-2,9.765408516E0,9.766337487E0
4.839051461E0,1.363908947E-1,1.674975827E-2,9.755837440E0,9.756805174E0
4.841458440E0,1.220339537E-1,2.153540403E-2,9.755837440E0,9.756624428E0
4.843865419E0,1.268195957E-1,1.914258115E-2,9.748658180E0,9.749501832E0
4.846272399E0,1.339980662E-1,4.067798331E-2,9.746265411E0,9.747271395E0
4.848679430E0,1.387837082E-1,2.392822690E-2,9.753444672E0,9.754461361E0
4.851086409E0,1.292124242E-1,4.546362907E-2,9.741479874E0,9.742442862E0
4.853493388E0,1.316052526E-1,3.589234129E-2,9.753444672E0,9.754398555E0
4.855900367E0,1.196411327E-1,4.307080805E-2,9.765408516E0,9.766236357E0
4.858307347E0,1.244267747E-1,4.546362907E-2,9.779765129E0,9.780662296E0
4.860714326E0,1.028913707E-1,3.110669367E-2,9.798908234E0,9.799497785E0
4.863121305E0,1.172483116E-1,4.785645381E-2,9.789336205E0,9.790155297E0
4.865528336E0,1.268195957E-1,3.828516230E-2,9.801301003E0,9.802196198E0
4.867935315E0,1.148554832E-1,2.632104978E-2,9.801301003E0,9.802009280E0
4.870342294E0,9.810572863E-2,3.110669367E-2,9.789336205E0,9.789877205E0
4.872749274E0,1.028913707E-1,4.067798331E-2,9.772586823E0,9.773213112E0
4.875156253E0,1.004985496E-1,4.307080805E-2,9.763015747E0,9.763627990E0
4.877563232E0,1.052841991E-1,3.349951655E-2,9.743872643E0,9.744499015E0
4.879970211E0,1.028913707E-1,2.871387079E-2,9.734301567E0,9.734887679E0
4.882377190E0,1.028913707E-1,2.871387079E-2,9.736694336E0,9.737280304E0
4.884784222E0,8.374879509E-2,1.914258115E-2,9.746265411E0,9.746644026E0
4.887191201E0,9.092725813E-2,4.546362907E-2,9.724730492E0,9.725261839E0
4.889598180E0,1.004985496E-1,5.024927482E-2,9.736694336E0,9.737342632E0
4.892005159E0,9.092725813E-2,4.785645381E-2,9.763015747E0,9.763556446E0
4.894412138E0,9.571290761E-2,3.589234129E-2,9.772586823E0,9.773121427E0
4.896819117E0,1.148554832E-1,6.221338734E-2,9.784550667E0,9.785422527E0
4.899226097E0,1.100698411E-1,7.417750359E-2,9.796515465E0,9.797414604E0
4.901633076E0,9.332008660E-2,5.264209956E-2,9.823135376E0,9.823719685E0
4.904040107E0,1.028913707E-1,5.264209956E-2,9.823135376E0,9.823815269E0
4.906447086E0,9.810572863E-2,6.699903309E-2,9.842277527E0,9.842994489E0
4.908854065E0,9.571290761E-2,4.546362907E-2,9.818050385E0,9.818622167E0
4.911261044E0,9.810572863E-2,5.264209956E-2,9.818050385E0,9.818681647E0
4.913668024E0,1.028913707E-1,5.982056633E-2,9.803693771E0,9.804416183E0
4.916075003E0,1.028913707E-1,5.742774159E-2,9.801301003E0,9.802009280E0
4.918481982E0,9.571290761E-2,4.546362907E-2,9.808479309E0,9.809051649E0
4.920888961E0,8.853443712E-2,4.546362907E-2,9.815657616E0,9.816162168E0
4.923295992E0,8.614161611E-2,6.699903309E-2,9.808479309E0,9.809086380E0
4.925702972E0,8.614161611E-2,5.742774159E-2,9.806086540E0,9.806633039E0
4.928109951E0,8.374879509E-2,5.982056633E-2,9.835099220E0,9.835637703E0
4.930516930E0,8.374879509E-2,5.742774159E-2,9.873384476E0,9.873906664E0
4.932923909E0,1.004985496E-1,5.742774159E-2,9.916455269E0,9.917130785E0
4.935330888E0,9.810572863E-2,6.699903309E-2,9.909276962E0,9.909989078E0
4.937737867E0,1.100698411E-1,9.092725813E-2,9.892526627E0,9.893556802E0
4.940144847E0,1.172483116E-1,6.939185411E-2,9.911669731E0,9.912606078E0
4.942551878E0,1.196411327E-1,7.178468257E-2,9.933204651E0,9.934184500E0
4.944958857E0,1.148554832E-1,7.417750359E-2,9.930811882E0,9.931753054E0
4.947365836E0,1.196411327E-1,7.417750359E-2,9.911669731E0,9.912669326E0
4.949772815E0,1.196411327E-1,7.657032460E-2,9.882955551E0,9.883976297E0
4.952179794E0,1.124626622E-1,6.939185411E-2,9.861420631E0,9.862306016E0
4.954586774E0,1.124626622E-1,7.417750359E-2,9.859027863E0,9.859948303E0
4.956993753E0,1.268195957E-1,7.657032460E-2,9.878170013E0,9.879280796E0
4.959400732E0,1.196411327E-1,6.939185411E-2,9.875777245E0,9.876745689E0
4.961807763E0,1.196411327E-1,8.614161611E-2,9.887741089E0,9.888840085E0
4.964214742E0,1.196411327E-1,8.374879509E-2,9.902098656E0,9.903175534E0
4.966621722E0,1.387837082E-1,8.374879509E-2,9.933204651E0,9.934527136E0
4.969028701E0,1.220339537E-1,9.810572863E-2,9.940383911E0,9.941617038E0
4.971435680E0,1.292124242E-1,1.028913707E-1,9.949954987E0,9.951325877E0
4.973842659E0,1.292124242E-1,1.076770201E-1,9.947562218E0,9.948984082E0
4.976249638E0,1.339980662E-1,1.004985496E-1,9.942776680E0,9.944187425E0
4.978656669E0,1.435693651E-1,1.004985496E-1,9.921240807E0,9.922788482E0
4.981063649E0,1.411765367E-1,8.853443712E-2,9.928419113E0,9.929817483E0
4.983470628E0,1.459621787E-1,9.092725813E-2,9.921240807E0,9.922731069E0
4.985877607E0,1.363908947E-1,7.417750359E-2,9.914062500E0,9.915278112E0
4.988284586E0,1.339980662E-1,7.178468257E-2,9.885348320E0,9.886517078E0
4.990691565E0,1.292124242E-1,7.896314561E-2,9.837491989E0,9.838657412E0
4.993098544E0,1.148554832E-1,8.374879509E-2,9.823135376E0,9.824163794E0
4.995505524E0,1.220339537E-1,7.178468257E-2,9.830313683E0,9.831333197E0
4.997912555E0,1.100698411E-1,6.939185411E-2,9.854242325E0,9.855101339E0
5.000319534E0,1.124626622E-1,7.178468257E-2,9.861420631E0,9.862323142E0
5.002726513E0,1.148554832E-1,6.939185411E-2,9.866206169E0,9.867118687E0
5.005133492E0,1.196411327E-1,9.571290761E-2,9.870991707E0,9.872180724E0
5.007540472E0,1.244267747E-1,1.004985496E-1,9.894919395E0,9.896211994E0
5.009947451E0,1.172483116E-1,8.614161611E-2,9.894919395E0,9.895988954E0
5.012354430E0,1.076770201E-1,7.657032460E-2,9.859027863E0,9.859913172E0
5.014761409E0,1.076770201E-1,8.135596663E-2,9.832706451E0,9.833632558E0
5.017168440E0,1.028913707E-1,7.896314561E-2,9.813264847E0,9.814121905E0
5.019575419E0,1.100698411E-1,5.982056633E-2,9.806086540E0,9.806886718E0
5.021982399E0,1.148554832E-1,4.307080805E-2,9.770194054E0,9.770964063E0
5.024389378E0,1.052841991E-1,5.024927482E-2,9.760622978E0,9.761320130E0
5.026796357E0,1.100698411E-1,4.307080805E-2,9.758230209E0,9.758946013E0
5.029203336E0,1.100698411E-1,5.024927482E-2,9.758230209E0,9.758980335E0
5.031610315E0,1.172483116E-1,4.546362907E-2,9.751050949E0,9.751861808E0
5.034017294E0,1.124626622E-1,5.264209956E-2,9.734301567E0,9.735093530E0
5.036424274E0,1.004985496E-1,4.307080805E-2,9.734301567E0,9.734915616E0
5.038831305E0,1.124626622E-1,5.264209956E-2,9.743872643E0,9.744663828E0
5.041238284E0,1.100698411E-1,4.785645381E-2,9.765408516E0,9.766146072E0
5.043645263E0,1.196411327E-1,3.110669367E-2,9.772586823E0,9.773368653E0
5.046052242E0,1.172483116E-1,2.392822690E-2,9.760622978E0,9.761356496E0
5.048459222E0,1.124626622E-1,3.110669367E-2,9.758230209E0,9.758927825E0
5.050866201E0,1.172483116E-1,4.067798331E-2,9.772586823E0,9.773374804E0
5.053273180E0,1.196411327E-1,2.153540403E-2,9.753444672E0,9.754202209E0
5.055680159E0,1.124626622E-1,2.392822644E-3,9.743872643E0,9.744521930E0
5.058087190E0,1.244267747E-1,2.153540403E-2,9.724730492E0,9.725550315E0
5.060494169E0,1.244267747E-1,7.178467698E-3,9.705587387E0,9.706387592E0
5.062901149E0,1.148554832E-1,2.153540403E-2,9.686445236E0,9.687150090E0
5.065308128E0,1.196411327E-1,1.435693540E-2,9.684052467E0,9.684802131E0
5.067715107E0,1.100698411E-1,-1.435693540E-2,9.691230774E0,9.691866456E0
5.070122086E0,1.268195957E-1,-9.571290575E-3,9.684052467E0,9.684887558E0
5.072529065E0,1.292124242E-1,-4.785645287E-3,9.693623543E0,9.694485863E0
5.074936044E0,1.196411327E-1,-2.392822644E-3,9.700801849E0,9.701539890E0
5.077343076E0,1.076770201E-1,-2.392822644E-3,9.722337723E0,9.722934272E0
5.079750055E0,1.100698411E-1,9.571290575E-3,9.719944954E0,9.720572868E0
5.082157034E0,1.124626622E-1,7.178467698E-3,9.743872643E0,9.744524281E0
5.084564013E0,1.435693651E-1,9.571290575E-3,9.760622978E0,9.761683497E0
5.086970992E0,1.339980662E-1,4.785645287E-3,9.751050949E0,9.751972775E0
5.089377972E0,1.387837082E-1,-9.571290575E-3,9.755837440E0,9.756829234E0
5.091784951E0,1.220339537E-1,-2.392822690E-2,9.746265411E0,9.747058752E0
5.094191930E0,1.268195957E-1,-2.632104978E-2,9.715159416E0,9.716022771E0
5.096598909E0,1.292124242E-1,-1.196411345E-2,9.710372925E0,9.711239948E0
5.099005940E0,1.196411327E-1,-3.110669367E-2,9.727123260E0,9.727908745E0
5.101412919E0,1.148554832E-1,-4.307080805E-2,9.705587387E0,9.706362522E0
5.103819899E0,1.244267747E-1,-3.828516230E-2,9.691230774E0,9.692105122E0
5.106226878E0,1.052841991E-1,-2.153540403E-2,9.703194618E0,9.703789689E0
5.108633857E0,1.316052526E-1,-1.196411345E-2,9.712766647E0,9.713665581E0
5.111040836E0,1.387837082E-1,0.000000000E0,9.727123260E0,9.728113272E0
5.113447815E0,1.220339537E-1,7.178467698E-3,9.767801285E0,9.768566208E0
5.115854847E0,1.076770201E-1,1.435693540E-2,9.786943436E0,9.787546285E0
5.118261826E0,1.220339537E-1,2.871387079E-2,9.782157898E0,9.782961204E0
5.120668805E0,1.148554832E-1,2.392822690E-2,9.796515465E0,9.797217952E0
